tokenizer_name,token_id,token_value,raw_token,token_length,decoded_length,category,languages
olmocode,83894,"/////////////////////////////////////////////////////////////////////////////
",/////////////////////////////////////////////////////////////////////////////Ċ,78,78,symbols,none
olmocode,84999,"/******************************************************************************/
",/******************************************************************************/Ċ,81,81,symbols,none
olmocode,85785, ******************************************************************************Ċ,Ġ******************************************************************************Ċ,80,80,symbols,none
olmocode,85993, //================================================================,Ġ//================================================================,67,67,symbols,none
olmocode,86072, ................................................................,Ġ................................................................,65,65,symbols,none
olmocode,86200, ############################################################################,Ġ############################################################################,77,77,symbols,none
olmocode,86544,/************************************************************************************************,/************************************************************************************************,97,97,symbols,none
olmocode,86632, ------------------------------------------------------------,Ġ------------------------------------------------------------,61,61,symbols,none
olmocode,86766,                                                                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,95,95,whitespace,none
olmocode,87567,"//------------------------------------------------------------------------------

",//------------------------------------------------------------------------------ĊĊ,82,82,symbols,none
olmocode,88155,++++++++++++++++++++++++++++++++,++++++++++++++++++++++++++++++++,32,32,symbols,none
olmocode,88804,                    Ċ                    Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,42,42,other,none
olmocode,89180,//----------------------------------------------------------------------------------------------------------------,//----------------------------------------------------------------------------------------------------------------,114,114,symbols,none
olmocode,89318, ============================================================================Ċ,Ġ============================================================================Ċ,78,78,symbols,none
olmocode,89694, ----------------------------------------------------------------------Ċ,Ġ----------------------------------------------------------------------Ċ,72,72,symbols,none
olmocode,90038,######################################################,########################################################,56,54,symbols,none
olmocode,90306,                               Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,32,32,other,none
olmocode,90730,"##############################################################################
",################################################################################Ċ,81,79,symbols,none
olmocode,90915, -------------------------------------------------------------------------,Ġ-------------------------------------------------------------------------,74,74,symbols,none
olmocode,93682, ******************************************************************************/ĊĊ,Ġ******************************************************************************/ĊĊ,82,82,symbols,none
olmocode,93858, ########################################################################,Ġ########################################################################,73,73,symbols,none
olmocode,94303,//================================================================================,//================================================================================,82,82,symbols,none
olmocode,94464,"//---------------------------------------------------------------------------

",//---------------------------------------------------------------------------ĊĊ,79,79,symbols,none
olmocode,94947,                                                Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,49,49,other,none
olmocode,95180, //////////////////////////////////////////////////////////////////////,Ġ//////////////////////////////////////////////////////////////////////,71,71,symbols,none
olmocode,95429,                                                                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,81,81,whitespace,none
olmocode,96581, ------------------------------------------------------------------------Ċ,Ġ------------------------------------------------------------------------Ċ,74,74,symbols,none
olmocode,97005, /************************************************************************,Ġ/************************************************************************,74,74,symbols,none
olmocode,97417,                                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,80,80,whitespace,none
olmocode,97844,##########################################################,############################################################,60,58,symbols,none
olmocode,97942, --------------------------------------------------------------------------Ċ,Ġ--------------------------------------------------------------------------Ċ,76,76,symbols,none
olmocode,98320,"////////////////////////////////////////////////////////////////////////////////

",////////////////////////////////////////////////////////////////////////////////ĊĊ,82,82,symbols,none
olmocode,98474,------------------------------------------------------------------------------------------------,------------------------------------------------------------------------------------------------,96,96,symbols,none
olmocode,98989, /****************************************************************,Ġ/****************************************************************,66,66,symbols,none
olmocode,128203,ประสิทธิภาพ,à¸Ľà¸£à¸°à¸ªà¸´à¸Ĺà¸ĺà¸´à¸łà¸²à¸ŀ,33,11,multilingual,Thai
olmocode,132742,เจ้าหน้าที่,à¹Ģà¸Īà¹īà¸²à¸«à¸Ļà¹īà¸²à¸Ĺà¸µà¹Ī,33,11,multilingual,Thai
olmocode,133149,มหาวิทยาลัย,à¸¡à¸«à¸²à¸§à¸´à¸Ĺà¸¢à¸²à¸¥à¸±à¸¢,33,11,multilingual,Thai
olmocode,135288,เปลี่ยนแปลง,à¹Ģà¸Ľà¸¥à¸µà¹Īà¸¢à¸Ļà¹ģà¸Ľà¸¥à¸ĩ,33,11,multilingual,Thai
olmocode,135314,ที่เกี่ยวข้อง,à¸Ĺà¸µà¹Īà¹Ģà¸ģà¸µà¹Īà¸¢à¸§à¸Ĥà¹īà¸Ńà¸ĩ,39,13,multilingual,Thai
olmocode,136150,ความคิดเห็น,à¸Ħà¸§à¸²à¸¡à¸Ħà¸´à¸Ķà¹Ģà¸«à¹ĩà¸Ļ,33,11,multilingual,Thai
olmocode,137405,สมัครสมาชิก,à¸ªà¸¡à¸±à¸Ħà¸£à¸ªà¸¡à¸²à¸Ĭà¸´à¸ģ,33,11,multilingual,Thai
olmocode,137472,ที่ดีที่สุด,à¸Ĺà¸µà¹Īà¸Ķà¸µà¸Ĺà¸µà¹Īà¸ªà¸¸à¸Ķ,33,11,multilingual,Thai
olmocode,137755,คอมพิวเตอร์,à¸Ħà¸Ńà¸¡à¸ŀà¸´à¸§à¹Ģà¸ķà¸Ńà¸£à¹Į,33,11,multilingual,Thai
olmocode,138170,เมื่อวันที่,à¹Ģà¸¡à¸·à¹Īà¸Ńà¸§à¸±à¸Ļà¸Ĺà¸µà¹Ī,33,11,multilingual,Thai
olmocode,138193,ความปลอดภัย,à¸Ħà¸§à¸²à¸¡à¸Ľà¸¥à¸Ńà¸Ķà¸łà¸±à¸¢,33,11,multilingual,Thai
olmocode,139995,ありがとうございました,ãģĤãĤĬãģĮãģ¨ãģĨãģĶãģĸãģĦãģ¾ãģĹãģŁ,33,11,east_asian,Japanese Hiragana
olmocode,140378,นักท่องเที่ยว,à¸Ļà¸±à¸ģà¸Ĺà¹Īà¸Ńà¸ĩà¹Ģà¸Ĺà¸µà¹Īà¸¢à¸§,39,13,multilingual,Thai
olmocode,140783,วิทยาศาสตร์,à¸§à¸´à¸Ĺà¸¢à¸²à¸¨à¸²à¸ªà¸ķà¸£à¹Į,33,11,multilingual,Thai
olmocode,141989,พรีเมียร์ลีก,à¸ŀà¸£à¸µà¹Ģà¸¡à¸µà¸¢à¸£à¹Įà¸¥à¸µà¸ģ,36,12,multilingual,Thai
olmocode,142062, à¸Ńà¸¢à¹Īà¸²à¸ĩà¹Ħà¸£à¸ģà¹ĩà¸ķà¸²à¸¡,Ġà¸Ńà¸¢à¹Īà¸²à¸ĩà¹Ħà¸£à¸ģà¹ĩà¸ķà¸²à¸¡,37,37,numeric,none
olmocode,142437,ประวัติศาสตร์,à¸Ľà¸£à¸°à¸§à¸±à¸ķà¸´à¸¨à¸²à¸ªà¸ķà¸£à¹Į,39,13,multilingual,Thai
olmocode,142465,ประชาสัมพันธ์,à¸Ľà¸£à¸°à¸Ĭà¸²à¸ªà¸±à¸¡à¸ŀà¸±à¸Ļà¸ĺà¹Į,39,13,multilingual,Thai
olmocode,142814,อย่างรวดเร็ว,à¸Ńà¸¢à¹Īà¸²à¸ĩà¸£à¸§à¸Ķà¹Ģà¸£à¹ĩà¸§,36,12,multilingual,Thai
olmocode,142828,ออกกำลังกาย,à¸Ńà¸Ńà¸ģà¸ģà¸³à¸¥à¸±à¸ĩà¸ģà¸²à¸¢,33,11,multilingual,Thai
olmocode,142957,อย่างต่อเนื่อง,à¸Ńà¸¢à¹Īà¸²à¸ĩà¸ķà¹Īà¸Ńà¹Ģà¸Ļà¸·à¹Īà¸Ńà¸ĩ,42,14,multilingual,Thai
olmocode,142999,มีประสิทธิภาพ,à¸¡à¸µà¸Ľà¸£à¸°à¸ªà¸´à¸Ĺà¸ĺà¸´à¸łà¸²à¸ŀ,39,13,multilingual,Thai
olmocode,143121,ก่อนหน้านี้,à¸ģà¹Īà¸Ńà¸Ļà¸«à¸Ļà¹īà¸²à¸Ļà¸µà¹ī,33,11,multilingual,Thai
olmocode,143168,เครื่องดื่ม,à¹Ģà¸Ħà¸£à¸·à¹Īà¸Ńà¸ĩà¸Ķà¸·à¹Īà¸¡,33,11,multilingual,Thai
olmocode,143257,คาสิโนออนไลน์,à¸Ħà¸²à¸ªà¸´à¹Ĥà¸Ļà¸Ńà¸Ńà¸Ļà¹Ħà¸¥à¸Ļà¹Į,39,13,multilingual,Thai
olmocode,143370,สิ่งแวดล้อม,à¸ªà¸´à¹Īà¸ĩà¹ģà¸§à¸Ķà¸¥à¹īà¸Ńà¸¡,33,11,multilingual,Thai
olmocode,143915,ทำความสะอาด,à¸Ĺà¸³à¸Ħà¸§à¸²à¸¡à¸ªà¸°à¸Ńà¸²à¸Ķ,33,11,multilingual,Thai
olmocode,143942,อำนวยความสะดวก,à¸Ńà¸³à¸Ļà¸§à¸¢à¸Ħà¸§à¸²à¸¡à¸ªà¸°à¸Ķà¸§à¸ģ,42,14,multilingual,Thai
mistral,3279,                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,32,32,whitespace,none
mistral,6668,                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,35,35,whitespace,none
