vocab_id,token,token_repr,origin_tokenizer,token_type,merge_parts,rrf_score
438,<|reserved_438|>,'<|reserved_438|>',unknown,base,,0
439,<|reserved_439|>,'<|reserved_439|>',unknown,base,,0
440,<|reserved_440|>,'<|reserved_440|>',unknown,base,,0
441,<|reserved_441|>,'<|reserved_441|>',unknown,base,,0
442,<|reserved_442|>,'<|reserved_442|>',unknown,base,,0
443,<|reserved_443|>,'<|reserved_443|>',unknown,base,,0
444,<|reserved_444|>,'<|reserved_444|>',unknown,base,,0
445,<|reserved_445|>,'<|reserved_445|>',unknown,base,,0
446,<|reserved_446|>,'<|reserved_446|>',unknown,base,,0
447,<|reserved_447|>,'<|reserved_447|>',unknown,base,,0
448,<|reserved_448|>,'<|reserved_448|>',unknown,base,,0
449,<|reserved_449|>,'<|reserved_449|>',unknown,base,,0
450,<|reserved_450|>,'<|reserved_450|>',unknown,base,,0
451,<|reserved_451|>,'<|reserved_451|>',unknown,base,,0
452,<|reserved_452|>,'<|reserved_452|>',unknown,base,,0
453,<|reserved_453|>,'<|reserved_453|>',unknown,base,,0
454,<|reserved_454|>,'<|reserved_454|>',unknown,base,,0
455,<|reserved_455|>,'<|reserved_455|>',unknown,base,,0
456,<|reserved_456|>,'<|reserved_456|>',unknown,base,,0
457,<|reserved_457|>,'<|reserved_457|>',unknown,base,,0
458,<|reserved_458|>,'<|reserved_458|>',unknown,base,,0
459,<|reserved_459|>,'<|reserved_459|>',unknown,base,,0
460,<|reserved_460|>,'<|reserved_460|>',unknown,base,,0
461,<|reserved_461|>,'<|reserved_461|>',unknown,base,,0
462,<|reserved_462|>,'<|reserved_462|>',unknown,base,,0
463,<|reserved_463|>,'<|reserved_463|>',unknown,base,,0
464,<|reserved_464|>,'<|reserved_464|>',unknown,base,,0
465,<|reserved_465|>,'<|reserved_465|>',unknown,base,,0
466,<|reserved_466|>,'<|reserved_466|>',unknown,base,,0
467,<|reserved_467|>,'<|reserved_467|>',unknown,base,,0
468,<|reserved_468|>,'<|reserved_468|>',unknown,base,,0
469,<|reserved_469|>,'<|reserved_469|>',unknown,base,,0
470,<|reserved_470|>,'<|reserved_470|>',unknown,base,,0
471,<|reserved_471|>,'<|reserved_471|>',unknown,base,,0
472,<|reserved_472|>,'<|reserved_472|>',unknown,base,,0
473,<|reserved_473|>,'<|reserved_473|>',unknown,base,,0
474,<|reserved_474|>,'<|reserved_474|>',unknown,base,,0
475,<|reserved_475|>,'<|reserved_475|>',unknown,base,,0
476,<|reserved_476|>,'<|reserved_476|>',unknown,base,,0
477,<|reserved_477|>,'<|reserved_477|>',unknown,base,,0
478,<|reserved_478|>,'<|reserved_478|>',unknown,base,,0
479,<|reserved_479|>,'<|reserved_479|>',unknown,base,,0
480,<|reserved_480|>,'<|reserved_480|>',unknown,base,,0
481,<|reserved_481|>,'<|reserved_481|>',unknown,base,,0
482,<|reserved_482|>,'<|reserved_482|>',unknown,base,,0
483,<|reserved_483|>,'<|reserved_483|>',unknown,base,,0
484,<|reserved_484|>,'<|reserved_484|>',unknown,base,,0
485,<|reserved_485|>,'<|reserved_485|>',unknown,base,,0
486,<|reserved_486|>,'<|reserved_486|>',unknown,base,,0
487,<|reserved_487|>,'<|reserved_487|>',unknown,base,,0
488,<|reserved_488|>,'<|reserved_488|>',unknown,base,,0
489,<|reserved_489|>,'<|reserved_489|>',unknown,base,,0
490,<|reserved_490|>,'<|reserved_490|>',unknown,base,,0
491,<|reserved_491|>,'<|reserved_491|>',unknown,base,,0
492,<|reserved_492|>,'<|reserved_492|>',unknown,base,,0
493,<|reserved_493|>,'<|reserved_493|>',unknown,base,,0
494,<|reserved_494|>,'<|reserved_494|>',unknown,base,,0
495,<|reserved_495|>,'<|reserved_495|>',unknown,base,,0
496,<|reserved_496|>,'<|reserved_496|>',unknown,base,,0
497,<|reserved_497|>,'<|reserved_497|>',unknown,base,,0
498,<|reserved_498|>,'<|reserved_498|>',unknown,base,,0
499,<|reserved_499|>,'<|reserved_499|>',unknown,base,,0
500,<|reserved_500|>,'<|reserved_500|>',unknown,base,,0
501,<|reserved_501|>,'<|reserved_501|>',unknown,base,,0
502,<|reserved_502|>,'<|reserved_502|>',unknown,base,,0
503,<|reserved_503|>,'<|reserved_503|>',unknown,base,,0
504,<|reserved_504|>,'<|reserved_504|>',unknown,base,,0
505,<|reserved_505|>,'<|reserved_505|>',unknown,base,,0
506,<|reserved_506|>,'<|reserved_506|>',unknown,base,,0
507,<|reserved_507|>,'<|reserved_507|>',unknown,base,,0
508,<|reserved_508|>,'<|reserved_508|>',unknown,base,,0
509,<|reserved_509|>,'<|reserved_509|>',unknown,base,,0
510,<|reserved_510|>,'<|reserved_510|>',unknown,base,,0
511,<|reserved_511|>,'<|reserved_511|>',unknown,base,,0
1624,ract,'ract',deepseek_llm,merge,'ra' + 'ct',0.004101014280636714
1666,ĊĠĠĠĠĠĠĠ,'ĊĠĠĠĠĠĠĠ',bytedance_ouro,merge,'Ċ' + 'ĠĠĠĠĠĠĠ',0.0038910505836575876
1713,ĊĠĠĠĠĠĠĠĠ,'ĊĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'Ċ' + 'ĠĠĠĠĠĠĠĠ',0.0036363636363636364
1718,arent,'arent',deepseek_llm,merge,'are' + 'nt',0.00361148353037725
1733,ĊĠĠĠ,'ĊĠĠĠ',bytedance_ouro,merge,'Ċ' + 'ĠĠĠ',0.0035587188612099642
1785,ruct,'ruct',deepseek_llm,merge,'ru' + 'ct',0.00332753212120319
1817,Ġdiffere,'Ġdiffere',deepseek_llm,merge,'Ġdiff' + 'ere',0.0036742098792910474
1880,nce,'nce',deepseek_llm,merge,'n' + 'ce',0.00304516026260245
1935,¦ģ,'¦ģ',deepseek_llm,merge,'¦' + 'ģ',0.0029070013098407062
2221,ĊĠĠĠĠĠĠĠĠĠĠĠ,'ĊĠĠĠĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'ĊĠĠĠĠĠĠĠĠ' + 'ĠĠĠ',0.00228310502283105
2257,ript,'ript',deepseek_llm,merge,'ri' + 'pt',0.0022137401861513665
2327,olum,'olum',qwen,merge,'ol' + 'um',0.0021344717182497333
2402,lient,'lient',deepseek_llm,merge,'li' + 'ent',0.0020032462098987223
2460,ribut,'ribut',deepseek_llm,merge,'rib' + 'ut',0.0019059156074638906
2467,icult,'icult',deepseek_llm,merge,'ic' + 'ult',0.0018978575293636653
2531,olumn,'olumn',qwen,merge,'olum' + 'n',0.0018331805682859762
2754,rint,'rint',deepseek_llm,merge,'r' + 'int',0.0015926386057916418
2875,Ġindust,'Ġindust',deepseek_llm,merge,'Ġind' + 'ust',0.0015124054608314404
2889,ounc,'ounc',deepseek_llm,merge,'ou' + 'nc',0.0015094967556279525
2896,erence,'erence',deepseek_llm,merge,'ere' + 'nce',0.0014982140177055613
2947,rary,'rary',deepseek_llm,merge,'r' + 'ary',0.0014487681068917227
2953,ĠĠĠĠ<,'ĠĠĠĠ<',deepseek_code,merge,'ĠĠĠĠ' + '<',0.001445086705202312
3071,gether,'gether',deepseek_llm,merge,'get' + 'her',0.0013671358800964584
3080,mathb,'mathb',deepseek_llm,merge,'math' + 'b',0.001893941092334112
3081,mathcal,'mathcal',deepseek_llm,merge,'math' + 'cal',0.0017117457025130846
3142,ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,'ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'ĊĠĠĠĠĠĠĠĠ' + 'ĠĠĠĠĠĠĠĠ',0.001326259946949602
3148,pany,'pany',deepseek_llm,merge,'p' + 'any',0.0013219640873647182
3259,ruction,'ruction',deepseek_llm,merge,'ru' + 'ction',0.0012621405489887199
3282,Ġansw,'Ġansw',deepseek_llm,merge,'Ġan' + 'sw',0.0012509182439011221
3332,ĊĊĠĠĠ,'ĊĊĠĠĠ',bytedance_ouro,merge,'Ċ' + 'ĊĠĠĠ',0.0012300123001230013
3379,ĉ},'ĉ}',deepseek_llm,merge,'ĉ' + '}',0.0012044618402116893
3388,Ġimmedi,'Ġimmedi',deepseek_llm,merge,'Ġim' + 'medi',0.0012000489875924466
3457,ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,'ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'ĊĠĠĠĠĠĠĠĠ' + 'ĠĠĠĠĠĠĠ',0.0011682242990654205
3465,Ġbehav,'Ġbehav',deepseek_llm,merge,'Ġbeh' + 'av',0.001164579968443569
3481,mathbb,'mathbb',deepseek_llm,merge,'mathb' + 'b',0.00115430726044049
3527,ribute,'ribute',deepseek_llm,merge,'rib' + 'ute',0.001135737707122448
3573,loy,'loy',qwen,merge,'lo' + 'y',0.0011148272017837235
3629,rief,'rief',deepseek_llm,merge,'ri' + 'ef',0.0010875534335818378
3631,ĠĠĠĠĠĠĠĠ<,'ĠĠĠĠĠĠĠĠ<',deepseek_code,merge,'ĠĠĠĠĠĠĠĠ' + '<',0.0010869565217391304
3711,erest,'erest',deepseek_llm,merge,'ere' + 'st',0.0010601665842210868
3737,atab,'atab',qwen,merge,'at' + 'ab',0.0010520778537611783
3741,ĉ\,'ĉ\\',deepseek_llm,merge,'ĉ' + '\\',0.0010504305993081723
3783,rict,'rict',deepseek_llm,merge,'r' + 'ict',0.0010372956982068653
3799,semb,'semb',deepseek_llm,merge,'se' + 'mb',0.0010318688452354947
3853,overed,'overed',deepseek_llm,merge,'ove' + 'red',0.001011556793082597
3854,nces,'nces',deepseek_llm,merge,'nc' + 'es',0.0010110257214334566
3867,\),'\\)',deepseek_llm,merge,'\\' + ')',0.0010067397650022373
3882,rivate,'rivate',deepseek_llm,merge,'riv' + 'ate',0.0010025125628140704
3950,Ġstri,'Ġstri',deepseek_llm,merge,'Ġst' + 'ri',0.0009876032645195635
3959,ById,'ById',deepseek_llm,merge,'By' + 'Id',0.000984396182244687
4103,Ġopport,'Ġopport',deepseek_llm,merge,'Ġop' + 'port',0.0009325669139852537
4104,rue,'rue',deepseek_llm,merge,'r' + 'ue',0.0009312675942398401
4114,ael,'ael',deepseek_llm,merge,'a' + 'el',0.0009283786856710325
4117,mber,'mber',deepseek_llm,merge,'m' + 'ber',0.0009282311744737547
4173,}{\,'}{\\',deepseek_llm,merge,'}' + '{\\',0.0009119955397858521
4192,hest,'hest',deepseek_llm,merge,'he' + 'st',0.0009054830773011623
4265,ework,'ework',qwen,merge,'ew' + 'ork',0.0008888888888888889
4276,.Cont,'.Cont',qwen,merge,'.C' + 'ont',0.0008865248226950354
4320,Ġteac,'Ġteac',deepseek_llm,merge,'Ġte' + 'ac',0.0008735414462339963
4369,oice,'oice',deepseek_llm,merge,'o' + 'ice',0.0008592599369563024
4394,buntu,'buntu',deepseek_llm,merge,'b' + 'untu',0.0008534290659695024
4414,bsite,'bsite',deepseek_llm,merge,'bs' + 'ite',0.0008493755681347538
4472,*},'*}',deepseek_llm,merge,'*' + '}',0.0008354555643597229
4480,includ,'includ',deepseek_llm,merge,'in' + 'clud',0.0008336843217305605
4481,ooth,'ooth',deepseek_llm,merge,'o' + 'oth',0.0008335235420892745
4544,inally,'inally',deepseek_llm,merge,'in' + 'ally',0.0008218973855579704
4548,ĊĊĠĠĠĠĠĠĠ,'ĊĊĠĠĠĠĠĠĠ',bytedance_ouro,merge,'Ċ' + 'ĊĠĠĠĠĠĠĠ',0.0008203445447087777
4583,Ġ=Ġ,'Ġ=Ġ',deepseek_code,merge,'Ġ=' + 'Ġ',0.0008130081300813008
4661,erties,'erties',qwen,merge,'ert' + 'ies',0.0007961783439490446
4680,leq,'leq',deepseek_llm,merge,'le' + 'q',0.000790181532946205
4771,ouncil,'ouncil',deepseek_llm,merge,'ounc' + 'il',0.0007773456045949406
4794,Ġparamet,'Ġparamet',deepseek_llm,merge,'Ġpar' + 'amet',0.0007736680116714884
4961,}^,'}^',deepseek_llm,merge,'}' + '^',0.000740684363673265
5021,}(\,'}(\\',deepseek_llm,merge,'}' + '(\\',0.0007320707949380588
5042,ociety,'ociety',deepseek_llm,merge,'oci' + 'ety',0.0007269772704024605
5047,refore,'refore',deepseek_llm,merge,'ref' + 'ore',0.0007256928444473701
5075,~\,'~\\',deepseek_llm,merge,'~' + '\\',0.0007188517158381548
5092,cdot,'cdot',deepseek_llm,merge,'cd' + 'ot',0.0007143790916843927
5139,ĉ//,'ĉ//',deepseek_llm,merge,'ĉ' + '//',0.0007075915700847357
5142,Ġweap,'Ġweap',deepseek_llm,merge,'Ġwe' + 'ap',0.0007073289237115802
5152,ername,'ername',deepseek_llm,merge,'ern' + 'ame',0.000705428715378327
5191,eqref,'eqref',deepseek_llm,merge,'eq' + 'ref',0.0006984485344532576
5192,Ã¨nc,'Ã¨nc',deepseek_code,merge,'Ã¨' + 'nc',0.0006983240223463687
5237,ironment,'ironment',deepseek_llm,merge,'iron' + 'ment',0.0007170441695769858
5252,isf,'isf',deepseek_llm,merge,'is' + 'f',0.0006876254336266464
5314,Ġdescri,'Ġdescri',mistral,merge,'Ġdesc' + 'ri',0.0006790900248489824
5315,itute,'itute',deepseek_llm,merge,'it' + 'ute',0.0006790140804174138
5321,infty,'infty',deepseek_llm,merge,'in' + 'fty',0.0006773984186850636
5362,ecess,'ecess',deepseek_llm,merge,'ec' + 'ess',0.0006718300172052668
5386,erior,'erior',deepseek_llm,merge,'er' + 'ior',0.000666898216397633
5404,Requ,'Requ',deepseek_llm,merge,'R' + 'equ',0.0006645374436122612
5422,»¿,'»¿',qwen,merge,'»' + '¿',0.0006613756613756613
5447,tilde,'tilde',deepseek_llm,merge,'til' + 'de',0.0006571111203117682
5510,ilies,'ilies',deepseek_llm,merge,'il' + 'ies',0.0006481484221607676
5545,erences,'erences',deepseek_llm,merge,'ere' + 'nces',0.0006421049601141456
5605,ymb,'ymb',qwen,merge,'ym' + 'b',0.0006327111673521037
5633,ggest,'ggest',bytedance_ouro,merge,'gg' + 'est',0.000630119722747322
5754,ascript,'ascript',deepseek_llm,merge,'asc' + 'ript',0.0006183977544899138
5755,rams,'rams',deepseek_llm,merge,'r' + 'ams',0.0006182276218095623
5815,oose,'oose',qwen,merge,'o' + 'ose',0.0006102739911424084
5830,erra,'erra',deepseek_llm,merge,'er' + 'ra',0.0006084031073441692
5884,ributed,'ributed',deepseek_llm,merge,'ribut' + 'ed',0.0006009189558889065
5916,erent,'erent',deepseek_llm,merge,'ere' + 'nt',0.0005987479696408417
6028,overy,'overy',deepseek_llm,merge,'o' + 'very',0.0005838535659583141
6062,arser,'arser',deepseek_llm,merge,'ars' + 'er',0.0005805842110792697
6102,ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,'ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ' + 'ĠĠĠ',0.000576036866359447
6122,nesday,'nesday',deepseek_llm,merge,'nes' + 'day',0.0005735498012398025
6133,^{\,'^{\\',deepseek_llm,merge,'^' + '{\\',0.0005719330510108458
6194,eqn,'eqn',deepseek_llm,merge,'eq' + 'n',0.0005652922539382918
6203,bserv,'bserv',deepseek_llm,merge,'bs' + 'erv',0.0005645876862340733
6269,{(,'{(',deepseek_llm,merge,'{' + '(',0.0005586449912509422
6327,reng,'reng',deepseek_llm,merge,'re' + 'ng',0.0005530412688211186
6404,dered,'dered',deepseek_llm,merge,'de' + 'red',0.000545203799236629
6449,}_{\,'}_{\\',deepseek_llm,merge,'}' + '_{\\',0.0005414386383018141
6508,ĠAfric,'ĠAfric',mistral,merge,'ĠAf' + 'ric',0.0005371663269559824
6525,ceive,'ceive',deepseek_llm,merge,'ce' + 'ive',0.0005355440038338646
6564,isplay,'isplay',mistral,merge,'isp' + 'lay',0.0010267948185660473
6596,cember,'cember',deepseek_llm,merge,'ce' + 'mber',0.0005291751219142462
6607,textbf,'textbf',deepseek_llm,merge,'text' + 'bf',0.0005278867470158542
6630,ĉ<,'ĉ<',deepseek_llm,merge,'ĉ' + '<',0.0005257766213830458
6646,ributes,'ributes',deepseek_llm,merge,'ribut' + 'es',0.0005245049947217071
6647,ovember,'ovember',deepseek_llm,merge,'ove' + 'mber',0.0005244206592411163
6653,eful,'eful',deepseek_llm,merge,'ef' + 'ul',0.0005239831788414617
6672,tical,'tical',deepseek_llm,merge,'t' + 'ical',0.0005232614143766388
6704,subsection,'subsection',deepseek_llm,merge,'sub' + 'section',0.0005215335331364152
6720,Ġfru,'Ġfru',deepseek_llm,merge,'Ġf' + 'ru',0.0005202187701530568
6760,ĠĠĠĠĠĠ<,'ĠĠĠĠĠĠ<',deepseek_code,merge,'ĠĠĠĠĠĠ' + '<',0.000517063081695967
6775,ĠGree,'ĠGree',deepseek_llm,merge,'ĠG' + 'ree',0.0005147706088443404
6778,wargs,'wargs',mistral,merge,'war' + 'gs',0.0005144483297830541
6809,dition,'dition',qwen,merge,'d' + 'ition',0.002050053386806948
6839,ustral,'ustral',deepseek_llm,merge,'ust' + 'ral',0.0005066973241625328
6856,rible,'rible',deepseek_llm,merge,'rib' + 'le',0.0005057818918474549
6864,ncies,'ncies',deepseek_llm,merge,'nc' + 'ies',0.0005055543747419337
6870,ĠĠ<,'ĠĠ<',deepseek_code,merge,'ĠĠ' + '<',0.0005047955577990914
6876,uled,'uled',deepseek_llm,merge,'ul' + 'ed',0.0005044322606786811
6893,ropri,'ropri',mistral,merge,'rop' + 'ri',0.0005029834692184296
6934,ĠĠĠĠĠĠĠĠĠĠĠĠ<,'ĠĠĠĠĠĠĠĠĠĠĠĠ<',deepseek_code,merge,'ĠĠĠĠĠĠĠĠ' + 'ĠĠĠĠ<',0.0005002501250625312
6949,ervlet,'ervlet',mistral,merge,'erv' + 'let',0.0004986940170312038
6988,exas,'exas',deepseek_llm,merge,'ex' + 'as',0.0004956684707868727
6995,equation,'equation',deepseek_llm,merge,'equ' + 'ation',0.001600716409015068
6999,eration,'eration',deepseek_llm,merge,'er' + 'ation',0.000559973099145137
7003,tics,'tics',deepseek_llm,merge,'t' + 'ics',0.0004952617868789347
7044,uality,'uality',deepseek_llm,merge,'ual' + 'ity',0.0004905420219170337
7091,Ġdispl,'Ġdispl',deepseek_llm,merge,'Ġdis' + 'pl',0.0004856767299834598
7141,Ķ×,'Ķ×',mistral,merge,'Ķ' + '×',0.00048216007714561236
7142,outhern,'outhern',deepseek_llm,merge,'out' + 'hern',0.00048202577156489506
7159,Ġencou,'Ġencou',mistral,merge,'Ġenc' + 'ou',0.00048128301684929685
7170,ampions,'ampions',deepseek_llm,merge,'amp' + 'ions',0.0004800173221827444
7231,toString,'toString',deepseek_llm,merge,'to' + 'String',0.0004745104545189115
7238,rangle,'rangle',deepseek_llm,merge,'r' + 'angle',0.00047425431009254373
7281,ToString,'ToString',deepseek_llm,merge,'To' + 'String',0.00047242092266551385
7290,Ġnegot,'Ġnegot',deepseek_llm,merge,'Ġneg' + 'ot',0.0004713333375188348
7319,hline,'hline',deepseek_llm,merge,'h' + 'line',0.0004702712105729897
7326,urrenc,'urrenc',qwen,merge,'urre' + 'nc',0.00046992481203007516
7377,emph,'emph',deepseek_llm,merge,'em' + 'ph',0.0004663556298807366
7456,mosp,'mosp',deepseek_llm,merge,'m' + 'osp',0.0004605680920351125
7482,ĊĠĠĠĠ,'ĊĠĠĠĠ',bytedance_ouro,merge,'Ċ' + 'ĠĠĠĠ',0.00045955882352941176
7493,Ġdiscrim,'Ġdiscrim',deepseek_llm,merge,'Ġdisc' + 'rim',0.0004586655355474784
7529,geq,'geq',deepseek_llm,merge,'ge' + 'q',0.0004558418195277231
7533,ciples,'ciples',deepseek_llm,merge,'ci' + 'ples',0.00045569803750318723
7553,"Ġ\,","'Ġ\\,'",deepseek_llm,merge,"'Ġ\\' + ','",0.0004542698398489639
7556,Ġnurs,'Ġnurs',deepseek_llm,merge,'Ġn' + 'urs',0.00045372649522802384
7571,iated,'iated',deepseek_llm,merge,'i' + 'ated',0.00045306034893576383
7647,Ġcircumst,'Ġcircumst',deepseek_llm,merge,'Ġcircum' + 'st',0.0004490063166854508
7658,straint,'straint',qwen,merge,'str' + 'aint',0.0004484304932735426
7667,olume,'olume',qwen,merge,'olum' + 'e',0.0004478280340349306
7677,.},'.}',deepseek_llm,merge,'.' + '}',0.00044747990020662395
7699,erals,'erals',deepseek_llm,merge,'er' + 'als',0.00044623456527818504
7706,ighb,'ighb',qwen,merge,'igh' + 'b',0.00044583147570218456
7715,olute,'olute',deepseek_llm,merge,'ol' + 'ute',0.00044531051761390213
7724,erous,'erous',bytedance_ouro,merge,'er' + 'ous',0.000444247001332741
7757,Ġbecom,'Ġbecom',deepseek_llm,merge,'Ġbe' + 'com',0.0004415993619284115
7771,ĠIre,'ĠIre',deepseek_llm,merge,'ĠI' + 're',0.0004406225674523274
7791,irmed,'irmed',deepseek_llm,merge,'ir' + 'med',0.0004395157999593518
7838,"},\","'},\\'",deepseek_llm,merge,"'},' + '\\'",0.0004369390882859882
7843,varphi,'varphi',deepseek_llm,merge,'var' + 'phi',0.00043629587989786524
7850,overline,'overline',deepseek_llm,merge,'over' + 'line',0.0004361960532493456
7870,istrib,'istrib',qwen,merge,'ist' + 'rib',0.00043535045711797995
7882,ramework,'ramework',qwen,merge,'ram' + 'ework',0.00043442672126365646
7977,cipl,'cipl',deepseek_llm,merge,'ci' + 'pl',0.0004298787427707969
7997,orses,'orses',deepseek_llm,merge,'ors' + 'es',0.0004285437463189373
8004,Ġthera,'Ġthera',bytedance_ouro,merge,'Ġthe' + 'ra',0.0004280821917808219
8033,.TabIndex,'.TabIndex',qwen,merge,'.Tab' + 'Index',0.00042643923240938164
8054,bolds,'bolds',deepseek_llm,merge,'b' + 'olds',0.0004257756618276922
8056,theless,'theless',deepseek_llm,merge,'the' + 'less',0.000425541675733587
8079,ĠIndust,'ĠIndust',deepseek_llm,merge,'ĠInd' + 'ust',0.0004246584931794047
8083,boldsymbol,'boldsymbol',deepseek_llm,merge,'bolds' + 'ymbol',0.0004246020572192088
8093,isode,'isode',deepseek_llm,merge,'is' + 'ode',0.0004241732499054534
8095,ribe,'ribe',deepseek_llm,merge,'rib' + 'e',0.0004241196822962228
8101,ilton,'ilton',deepseek_llm,merge,'il' + 'ton',0.0004240709495250701
8104,Ġatmosp,'Ġatmosp',deepseek_llm,merge,'Ġat' + 'mosp',0.0004239287763590524
8123,frak,'frak',deepseek_llm,merge,'fra' + 'k',0.0004228329814610578
8124,ateix,'ateix',deepseek_llm,merge,'ate' + 'ix',0.000422743908200861
8162,Ġenthus,'Ġenthus',deepseek_llm,merge,'Ġent' + 'hus',0.000421312840940757
8169,swe,'swe',deepseek_llm,merge,'s' + 'we',0.00041890701727443947
8171,arcel,'arcel',deepseek_llm,merge,'arc' + 'el',0.0004185858421617742
8172,ture,'ture',qwen,merge,'t' + 'ure',0.0004184975936388366
8237,&\,'&\\',deepseek_llm,merge,'&' + '\\',0.0004156499062877824
8248,langle,'langle',deepseek_llm,merge,'l' + 'angle',0.0004148916828603768
8257,bsp,'bsp',qwen,merge,'bs' + 'p',0.00041434101818089444
8287,ragment,'ragment',mistral,merge,'rag' + 'ment',0.0004126187373672005
8318,.toString,'.toString',qwen,merge,'.to' + 'String',0.00041025641025641023
8323,Ġciut,'Ġciut',deepseek_llm,merge,'Ġci' + 'ut',0.00041020826350804076
8335,Ġeren,'Ġeren',deepseek_llm,merge,'Ġe' + 'ren',0.00040977174821265364
8390,ĸ´,'ĸ´',mistral,merge,'ĸ' + '´',0.00040716612377850165
8422,eix,'eix',deepseek_llm,merge,'e' + 'ix',0.0004062155978043979
8426,SSERT,'SSERT',deepseek_llm,merge,'SS' + 'ERT',0.00040603666134694365
8443,ructure,'ructure',deepseek_llm,merge,'ruct' + 'ure',0.0004044792152947575
8484,tenance,'tenance',deepseek_llm,merge,'ten' + 'ance',0.00040254025518816883
8486,ameter,'ameter',deepseek_llm,merge,'amet' + 'er',0.00040213232240259115
8509,¸°,'¸°',mistral,merge,'¸' + '°',0.0004008016032064128
8516,itc,'itc',deepseek_llm,merge,'it' + 'c',0.0004002004245367745
8522,mathfrak,'mathfrak',deepseek_llm,merge,'math' + 'frak',0.0003997899256556993
